Image url,Product name,Price after discount,Discount,Review count,sku,description,URL
https://salt.tikicdn.com/cache/280x280/ts/product/ed/5a/9f/1f6dc841d4df3aaed8b1174bc81ad5c9.jpg,Laptop MSI Modern 14 B11MO-073VN (Core i7-1165G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,20.599.000 ₫,6%,0,3458210537718,"Hiệu năng xử lý tối ưu
Laptop MSI Modern 14 B11MO-073VN được trang bị bộ vi xử lý Intel Core i7-1165G7 thế hệ mới nhất, bộ nhớ 8GB DDR4 và ổ lưu trữ SSD tốc độ cao đem đến khả năng xử lý đa nhiệm một...",https://tiki.vn/laptop-msi-modern-14-b11mo-073vn-core-i7-1165g7-8gb-ddr4-3200mhz-512gb-pcie-nvme-14-fhd-ips-win10-hang-chinh-hang-p77710888.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/f4/de/21/9e3b8fd975cf6da30ca23b709f46ce0f.jpg,"Laptop Asus Vivobook S15 S530FN-BQ128T Core i5-8265U/Win10 (15.6"" FHD IPS) - Hàng Chính Hãng",16.699.000 ₫,10%,0,6596843182781,"
Thiết kế cá tính – Thể hiện chính mình
Laptop Asus Vivobook S15 S530FN-BQ128T được xây dựng dựa trên triết lý thiết kế sử dụng màu sắc tương phản (color block) thông qua việc kết hợp hài hòa giữa cá...",https://tiki.vn/laptop-asus-vivobook-s15-s530fn-bq128t-core-i5-8265u-win10-15-6-fhd-ips-hang-chinh-hang-p9689297.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/1c/e3/7d/2bb42988f18eb59d2ff2f8ce59c198be.jpg,Laptop HP Envy x360 Convertible 13-ar0116AU 9DS89PA (AMD R7-3700U/ 8GB DDR4 2400MHz Onboard/ 512GB PCIe NVMe/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,25.759.000 ₫,11%,0,8130930480459,"Laptop HP Envy x360 Convertible 13-ar0116AU 9DS89PA là mẫu laptop văn phòng có cấu hình vừa phải giúp bạn thao tác mượt mà trên các ứng dụng Word, Excel, hay chỉnh sửa hình ảnh đơn giản trong...",https://tiki.vn/laptop-hp-envy-x360-convertible-13-ar0116au-9ds89pa-amd-r7-3700u-8gb-ddr4-2400mhz-onboard-512gb-pcie-nvme-13-3-fhd-ips-win10-hang-chinh-hang-p52180112.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/14/d6/33/c465e8d0923307a226c5c44bd748af70.jpg,Laptop Acer AsporeA315 54 3501 (NX.HEFSV.003). Intel Core I3 8145U - Hàng Nhập Khẩu,8.990.000 ₫,10%,0,9134219018491,"Hệ điều hành : Windows 10 Home SL
Bộ vi xử lý : Intel Core i3-8145U (2.10Ghz upto 3.90GHz, 2Cores, 4Threads, 4MB Cache, FSB 4GT/s)
Màn hình ; 15.6-inch FHD (1920 x 1080) IPS Anti-Glare LED-Backlit...",https://tiki.vn/laptop-acer-asporea315-54-3501-nx-hefsv-003-intel-core-i3-8145u-hang-nhap-khau-p77149745.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/16/57/d0/89f75c5c15501f8f0bc37ee82fa48ce2.jpg,"Laptop Dell Gaming G5 5500 70225485 (Core i7-10750H/ 8GB (4GB x2) DDR4 2933MHz/ 512GB SSD M.2 PCIe/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD WVA, 120Hz/ Win10) - Hàng Chính Hãng",28.339.000 ₫,11%,1,8640583056012,"Thiết kế
Laptop Dell Gaming G5 5500 70225485 (Core i7-10750H/ 8GB (4GB x2) DDR4 2933MHz/ 512GB SSD M.2 PCIe/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD WVA, 120Hz/ Win10) - Hàng Chính Hãng có thiết kế gần giống...",https://tiki.vn/laptop-dell-gaming-g5-5500-70225485-core-i7-10750h-8gb-4gb-x2-ddr4-2933mhz-512gb-ssd-m-2-pcie-gtx-1660ti-6gb-gddr6-15-6-fhd-wva-120hz-win10-hang-chinh-hang-p72537987.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/7b/df/a3/e52127f05644f133db6a15f6fa11e178.jpg,Laptop Acer Swift 5 SF514-54T-793C NX.HLGSV.001 (Core i7-1065G7/ 8GB LPDDR4 2666MHz/ 512GB PCIe NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,25.999.000 ₫,13%,1,3386331955798,"
Thiết kế doanh nhân - Mỏng nhẹ, sang trọng
Laptop Acer Swift 5 SF514-54T-793C NX.HLGSV.001 (Core i7-1065G7/ 8GB LPDDR4 2666MHz/ 512GB PCIe NVMe/ 14 FHD IPS/ Win10) là một sáng tạo của đội ngũ kĩ sư...",https://tiki.vn/laptop-acer-swift-5-sf514-54t-793c-nx-hlgsv-001-core-i7-1065g7-8gb-lpddr4-2666mhz-512gb-pcie-nvme-14-fhd-ips-win10-hang-chinh-hang-p48247679.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/21/2c/fb/ff387ee79486832af8af7221951da807.jpg,Laptop LG Gram 2020 14ZD90N-V.AX55A5 (Core i5-1035G7/ 8GB/ 512GB NVMe/ 14 FHD IPS/ NonOS) - Hàng Chính Hãng ,25.999.000 ₫,15%,7,6645139303390,"


Siêu nhẹ vô địch
Laptop LG Gram 2020 14ZD90N-V.AX55A5 siêu nhẹ mang đến khả năng di chuyển tuyệt vời. Chỉ với 999g, bạn có thể mang máy tính đến bất cứ nơi nào bạn muốn.


Thoải mái làm việc cả...",https://tiki.vn/laptop-lg-gram-2020-14zd90n-v-ax55a5-core-i5-1035g7-8gb-512gb-nvme-14-fhd-ips-nonos-white-hang-chinh-hang-p51462524.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/cd/3a/8e/ddee93be9acd2dd53adef44f340ff1ab.jpg,Laptop HP Envy Wood 13-aq1047TU 8XS69PA (Core i7-10510U/ 8GB DDR4 2400MHz/ 512GB PCIe NVMe/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,26.529.000 ₫,7%,4,7931919029857,"Hiệu năng đáp ứng hằng ngày
Tự tin giải quyết công việc hằng ngày theo cách của bạn nhờ chiếc Laptop HP Envy Wood 13-aq1047TU 8XS69PA với bộ xử lý Intel Core mới nhất và bộ nhớ RAM tối đa lên đến...",https://tiki.vn/laptop-hp-envy-wood-13-aq1047tu-8xs69pa-core-i7-10510u-8gb-ddr4-2400mhz-512gb-pcie-nvme-13-3-fhd-ips-win10-hang-chinh-hang-p57770427.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/b2/5e/f6/5eb74bc13226645ab8f81c3e788bdba8.jpg,Laptop MSI Modern 15 A11M-099VN (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,17.819.000 ₫,6%,0,3906932825737,"Hiệu năng vượt trội tuyệt vời
Laptop MSI Modern 15 A11M-099VN (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng có CPU i5 thế hệ thứ 11 và SSD cực nhanh. Cung...",https://tiki.vn/laptop-msi-modern-15-a11m-099vn-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-pcie-nvme-15-6-fhd-ips-win10-hang-chinh-hang-p77717896.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/dc/e4/2c/c287013e9b46dbf40b105ed2d63c5803.jpg,"Laptop Asus ROG Strix G15 G512-IAL011T (Core i7-10750H/ 8GB DDR4 3200MHz/ 512GB SSD PCIE G3X4/ GTX 1650Ti 4GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",26.879.000 ₫,7%,0,7736337602978,"Thiết kế hiện đại chuẩn Gaming
Laptop Asus ROG Strix G15 G512-IAL011T có thiết kế lấy cảm hứng từ BMW Designworks mang lại cảm giác độc đáo, mạnh mẽ. Hơn nữa, với ánh sáng Aura Sync chạy quanh cạnh...",https://tiki.vn/laptop-asus-rog-strix-g15-g512-ial011t-core-i7-10750h-8gb-ddr4-3200mhz-512gb-ssd-pcie-g3x4-gtx-1650ti-4gb-gddr6-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p75540708.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/e4/d5/60/355eea54d5f1e02524d5ab32864538ea.jpg,Laptop LG Gram 2020 17Z90N-V.AH75A5 (Core i7-1065G7/ 8GB/ 512GB NVMe/ 17 WQXGA IPS (2560*1600)/ Win10 Home Plus/ Silver) - Hàng Chính Hãng,34.999.000 ₫,18%,6,4173264075711," 


Thiết kế siêu nhẹ với kích thước màn hình lớn
Laptop LG Gram 2020 17Z90N-V.AH75A5 (Core i7-1065G7/ 8GB/ 512GB NVMe/ 17 WQXGA IPS (2560*1600)/ Win10 Home Plus/ Silver) không chỉ sở hữu trọng lượng...",https://tiki.vn/laptop-lg-gram-2020-17z90n-v-ah75a5-core-i7-1065g7-8gb-512gb-nvme-17-wqxga-ips-2560-1600-win10-home-plus-silver-hang-chinh-hang-p51428073.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/a9/64/f4/54cede9ba64227be0bb84ed259db3b9c.jpg,Laptop Acer Aspire Nitro A715-72G-50NA NH.GXBSV.001 Core i5-8300HQ/Free Dos (15.6 inch) (Black) - Hàng Chính Hãng,16.999.000 ₫,15%,6,8385504050815,"Thiết kế bề mặt với hoa văn sần mịn
Laptop Acer Aspire Nitro A715-72G-50NA NH.GXBSV.001 được thiết kế khá mỏng, các cạnh được bo tròn mềm mại kết hợp bề mặt với hoa văn sần mịn lấy ý tưởng từ dòng...",https://tiki.vn/laptop-acer-aspire-nitro-a715-72g-50na-nh-gxbsv-001-core-i5-8300hq-free-dos-15-6-inch-black-hang-chinh-hang-p4134807.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/1f/76/ef/dfe757de132858008b9d8235b6d19ca7.jpg,Laptop Acer Aspire 5 A515-55G-5633 NX.HZFSV.002 (Core i5-1035G1/ 8GB (4GB + 4GB Onboard) DDR4 2400MHz/ 512GB SSD M.2 NVMe/ MX350 2GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,17.790.000 ₫,6%,0,8152463423697,"Thiết kế cao cấp cùng gọn nhẹ cùng màn hình 15.6 inches rộng rãi
Mang trong mình một thiết kế gọn nhẹ và ngoại hình được tinh chỉnh với độ dày chỉ ở mức 17.95 mm. Điều này giúp cho tổng thể chiếc máy...",https://tiki.vn/laptop-acer-aspire-5-a515-55g-5633-nx-hzfsv-002-core-i5-1035g1-8gb-4gb-4gb-onboard-ddr4-2400mhz-512gb-ssd-m-2-nvme-mx350-2gb-15-6-fhd-ips-win10-hang-chinh-hang-p68837412.html?src=ss-organic
https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Laptop Dell Vostro 3591 V5I3308W (Core i3-1005G1/ 4GB Ram/ 256GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,11.500.000 ₫,8%,0,4971102543572,"Vẻ đẹp của sự đơn giản
Không dành cho những người thích sự cầu kỳ, Laptop Dell Vostro 3591 V5I3308W có thiết kế đơn giản, hiện đại và đề cao độ bền. Toàn thân máy có màu đen tuyền, các cạnh khá mỏng...",https://tiki.vn/laptop-dell-vostro-3591-v5i3308w-core-i3-1005g1-4gb-ram-256gb-ssd-15-6-fhd-win10-hang-chinh-hang-p73170313.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/db/c5/b9/084eb17bdb22da84236bdb4ab9d26b64.png,Laptop Acer Swift 3 SF314-59-5178 (NX.A0RSV.001) (i5-1135G7/8GB RAM/512GB SSD/14.0 inch FHD IPS/Win10/Hồng) - Hàng Chính Hãng,17.890.000 ₫,6%,0,1214009989162,"

Laptop Acer Swift 3 SF314-59-5178 (NX.A0RSV.001) (i5-1135G7/8GB RAM/512GB SSD/14.0 inch FHD IPS/Win10/Hồng)



THIẾT KẾ NGUYÊN KHỐI BỀN BỈ VÀ GỌN NHẸ
Swift 3, chiếc laptop văn phòng mỏng nhẹ, sở...",https://tiki.vn/laptop-acer-swift-3-sf314-59-5178-nx-a0rsv-001-i5-1135g7-8gb-ram-512gb-ssd-14-0-inch-fhd-ips-win10-hong-hang-chinh-hang-p77241563.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/2a/fe/d5/900b67a3d5e6f41afe5b44287fdaf3f2.jpg,"Laptop Dell Gaming G3 3500 G3500B (Core i7-10750H/ 16GB (8GB x2) DDR4 3200MHz/ 512GB SSD M.2 PCIE/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD IPS, 120Hz/ Win10) - Hàng Chính Hãng",29.979.000 ₫,6%,2,1963829314217,"Con chip Intel Core Core i7-10750H mạnh mẽ cùng việc hỗ trợ card màn hình kép
Một con chip mạnh sẽ giúp cho chiếc máy sức mạnh để chiến các tựa game tốt. Laptop Dell Gaming G3 3500 G3500B với chip...",https://tiki.vn/laptop-dell-gaming-g3-3500-g3500b-core-i7-10750h-16gb-8gb-x2-ddr4-3200mhz-512gb-ssd-m-2-pcie-gtx-1660ti-6gb-gddr6-15-6-fhd-ips-120hz-win10-hang-chinh-hang-p70685125.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/55/56/e3/f331d068d75f41029d83ea9a60def238.png,Laptop Asus VivoBook A415EA-EB557T (Core i3-1115G4/ 8GB/ 256GB SSD/ 14 FHD/ Win10) - Hàng Chính Hãng,13.139.000 ₫,6%,0,1192595826022,"Kiểu dáng ấn tượng, đầy cuốn hút
Thiết kế Laptop Asus VivoBook A415EA-EB557T hết sức cá tính với kiểu dáng vuông vắn và độ mỏng nhẹ đáng kinh ngạc. Bạn sẽ được cầm trên tay một chiếc laptop màn hình...",https://tiki.vn/laptop-asus-vivobook-a415ea-eb557t-core-i3-1115g4-8gb-256gb-ssd-14-fhd-win10-hang-chinh-hang-p84748637.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/5b/4e/6b/75a6af2d5be9a20177f967ea21825aed.jpg,"Laptop MSI GE66 Raider 10UG-205VN (Core i7-10870H/ 16GB (8GB x2) DDR4 3200MHz/ 2TB SSD M.2 PCIe G3X4/ RTX 3070 8GB GDDR6/ 15.6 FHD IPS, 300Hz/ Win10) - Hàng Chính Hãng",59.239.000 ₫,7%,0,5328633456213,"Sức mạnh đột phá
Laptop MSI GE66 Raider 10UG-205VN (Core i7-10870H/ 16GB (8GB x2) DDR4 3200MHz/ 2TB SSD M.2 PCIe G3X4/ RTX 3070 8GB GDDR6/ 15.6 FHD IPS, 300Hz/ Win10) - Hàng Chính Hãng được trang bị...",https://tiki.vn/laptop-msi-ge66-raider-10ug-205vn-core-i7-10870h-16gb-8gb-x2-ddr4-3200mhz-2tb-ssd-m-2-pcie-g3x4-rtx-3070-8gb-gddr6-15-6-fhd-ips-300hz-win10-hang-chinh-hang-p81534017.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/06/d2/cc/c64bab767a4b296be1e7657e03324734.jpg,Laptop Acer Nitro 5 AN515-52-51GF NH.Q3MSV.001 Core i5-8300H/ Free Dos (15.6 inch) - Hàng Chính Hãng,19.889.000 ₫,13%,0,1082591138538,"Thiết kế mạnh mẽ
Laptop Acer Nitro 5 AN515-52-51GF NH.Q3MSV.001 được thiết kế ấn tượng với những đường nét gọc cạnh. Mặt ngoài máy gây ấn tượng với người dùng bởi những đường sọc cá tính. Các chi...",https://tiki.vn/laptop-acer-nitro-5-an515-52-51gf-nh-q3msv-001-core-i5-8300h-free-dos-15-6-inch-hang-chinh-hang-p2577547.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/ff/41/71/d5db5b7c39d4a14d42f31ff8263ff284.png,"Laptop Dell Inspiron 3501, i5-1135G7,8GB RAM,512GB SSD,2GB NVIDIA GeForce MX330,15.6"" FHD,WL+BT,McAfee MDS,Win 10 Home,Black,1Yr Hàng chính hãng",18.850.000 ₫,3%,0,7575347438672,"Model: 70234074CPU: Intel Core i5-1135G7 (tối đa 4.20GHz, 8MB)RAM: 8GB DDR4 3200MHzỔ cứng: 512GB M.2 PCIe Gen3 x4 NVMeVGA: NVIDIA GEFORCE MX330 2GB GDDR5Màn hình: 15.6 Inch FHD (1920 x 1080)...",https://tiki.vn/laptop-dell-inspiron-3501-i5-1135g7-8gb-ram-512gb-ssd-2gb-nvidia-geforce-mx330-15-6-fhd-wl-bt-mcafee-mds-win-10-home-black-1yr-hang-chinh-hang-p78504930.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/04/87/ad/3b93a20617d2b01d801872cd69e1c462.jpg,Laptop HP ProBook 450 G8 2H0W5PA (Core i7-1165G7/ 8GB (8GBx1) DDR4 3200MHz/ 512GB SSD M.2 PCIe/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,23.129.000 ₫,6%,0,6566589261873,"Thiết kế gọn nhẹ
Laptop HP ProBook 450 G8 2H0W5PA (Core i7-1165G7/ 8GB (8GBx1) DDR4 3200MHz/ 512GB SSD M.2 PCIe/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng gây bất ngờ với thiết kế mỏng và nhẹ, dù đây là...",https://tiki.vn/laptop-hp-probook-450-g8-2h0w5pa-core-i7-1165g7-8gb-8gbx1-ddr4-3200mhz-512gb-ssd-m-2-pcie-15-6-fhd-ips-win10-hang-chinh-hang-p75628799.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/06/9d/2e/6e230728e5b34b07e8528bd71065181a.jpg,"Laptop Asus ROG Strix G15 G512L-UHN145T (Core i7-10750H/ 8GB DDR4 3200MHz/ 512GB SSD PCIE G3X4/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",28.999.000 ₫,12%,0,9527023489045,"
Thiết kế độc đáo và cá tính
Laptop Asus ROG Strix G15 G512L-UHN145T nổi bật với thiết kế độc đáo và cá tính, thiết kế này được lấy cảm hứng từ BMW Designworks. Bao quanh cạnh máy, logo Rog và bàn...",https://tiki.vn/laptop-asus-rog-strix-g15-g512l-uhn145t-core-i7-10750h-8gb-ddr4-3200mhz-512gb-ssd-pcie-g3x4-gtx-1660ti-6gb-gddr6-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p72040322.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/29/e3/09/7a5b1f34f6c4eb8c548eb4c5ef56d2f6.jpg,Laptop Dell Inspiron 15 7501 - N5I5012W Silver (i5-10300H/Ram 8Gb/SSD 512Gb/Vga GTX1650TI 4Gb DDR6/15.6 inch FHD/Win10) - Hàng chính hãng,26.590.000 ₫,1%,0,6078495852972,"Laptop Dell Inspiron 15 7501 - N5I5012W Silver

Bộ vi xử lý Intel Core i5-10300H 2.5GHz up to 4.5GHz 8MB thế hệ thứ 11 cùng 8GB RAM bộ nhớ giúp bạn xử lý tốt các việc đơn giản và cả các công việc...",https://tiki.vn/laptop-dell-inspiron-15-7501-n5i5012w-silver-i5-10300h-ram-8gb-ssd-512gb-vga-gtx1650ti-4gb-ddr6-15-6-inch-fhd-win10-hang-chinh-hang-p74890943.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/97/32/71/4be32ac685890faef1709651bb329ed2.jpg,Laptop MSI Prestige 14 A11SCX-282VN (Core i7-1185G7/ 8GB LPDDR4X/ 512GB PCIe NVMe Gen4x4/ GTX1650 4GB GDDR6 with Max-Q/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,30.689.000 ₫,7%,0,3951174899185,"Hiệu năng xử lý tối ưu
Laptop MSI Prestige 14 A11SCX-282VN được trang bị bộ vi xử lý Intel Core i7-1185G7 thế hệ mới nhất, bộ nhớ 8GB LPDDR4X-4267 và ổ lưu trữ SSD tốc độ cao đem đến khả năng xử lý...",https://tiki.vn/laptop-msi-prestige-14-a11scx-282vn-core-i7-1185g7-8gb-lpddr4x-512gb-pcie-nvme-gen4x4-gtx1650-4gb-gddr6-with-max-q-14-fhd-ips-win10-hang-chinh-hang-p77710884.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/29/d3/59/69408d603154637a74130fbe2c31b8fb.jpg,Laptop Acer Nitro 5 2020 AN515-55-77P9 NH.Q7NSV.003 (Core i7-10750H/ 8GB DDR4 2933MHz/ 512GB SSD M.2 PCIE/ GTX 1650Ti 4GB GDDR6/ Win10) - Hàng Chính Hãng,27.790.000 ₫,4%,0,2355705988282,"Diện mạo mới, đẹp hơn, gọn gàng hơn
Phiên bản mới của Nitro 5 2020 sở hữu thiết kế gaming ấn tượng với hai màu đen-đỏ chủ đạo, bề mặt laptop thiết kế hầm hố và góc cạnh hơn, thể hiện phong cách hiếu...",https://tiki.vn/laptop-acer-nitro-5-2020-an515-55-77p9-nh-q7nsv-003-core-i7-10750h-8gb-ddr4-2933mhz-512gb-ssd-m-2-pcie-gtx-1650ti-4gb-gddr6-win10-hang-chinh-hang-p72039699.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/2d/18/4c/01bff4802533f0f6d5d50f7f8d47e3db.jpg,"Laptop Dell Gaming G5 5500 70228123 (Core i7-10750H/ 16GB (8GB x2) DDR4 3200MHz/ 512GB SSD M.2 PCIe/ RTX 2060 6GB GDDR6/ 15.6 FHD WVA, 144Hz/ Win10) - Hàng Chính Hãng",34.550.000 ₫,1%,0,7266276773861,"Thiết kế đậm chất Gaming
Laptop Dell Gaming G5 5500 70228123 (Core i7-10750H/ 16GB (8GB x2) DDR4 3200MHz/ 512GB SSD M.2 PCIe/ RTX 2060 6GB GDDR6/ 15.6 FHD WVA, 144Hz/ Win10) - Hàng Chính Hãng vẫn giữ...",https://tiki.vn/laptop-dell-gaming-g5-5500-70228123-core-i7-10750h-16gb-8gb-x2-ddr4-3200mhz-512gb-ssd-m-2-pcie-rtx-2060-6gb-gddr6-15-6-fhd-wva-144hz-win10-hang-chinh-hang-p72537957.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/e3/c6/28/901dca1598febaf86509fb2f0d6e9167.jpg,"Laptop MSI GL75 Leopard 10SDR-495VN (Core i7-10750H/ 16GB (8GBx2) DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1660Ti 6GB GDDR6/ 17.3 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",29.879.000 ₫,9%,0,8744971727710,"Thiết kế màu sắc
Laptop MSI GL75 Leopard 10SDR 495VN là dòng laptop dành cho game thủ tầm trung của MSI. Với tiêu chí phù hợp kinh tế nhưng vẫn đủ sức mạnh để trải nghiệm các tựa game mới nhất. Chiếc...",https://tiki.vn/laptop-msi-gl75-leopard-10sdr-495vn-core-i7-10750h-16gb-8gbx2-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1660ti-6gb-gddr6-17-3-fhd-ips-144hz-win10-hang-chinh-hang-p73164407.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/7b/18/81/854215100a02f7bc81be397f5a1f0b87.jpg,"Laptop Asus Vivobook S15 S530UA-BQ072T Core i3-8130U/Win10 (15.6"" FHD IPS) - Hàng Chính Hãng",12.399.000 ₫,16%,0,5944895031235,"
Thiết kế cá tính – Thể hiện chính mình
Laptop Asus Vivobook S15 S530UA-BQ072T được xây dựng dựa trên triết lý thiết kế sử dụng màu sắc tương phản (color block) thông qua việc kết hợp hài hòa giữa cá...",https://tiki.vn/laptop-asus-vivobook-s15-s530ua-bq072t-core-i3-8130u-win10-15-6-fhd-ips-hang-chinh-hang-p5569327.html?src=ss-organic
https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Microsoft Surface Laptop Core i5 / Win10 S 13.5 inch 8GB RAM (Đỏ) - Hàng Nhập Khẩu,27.700.000 ₫,None,0,3223632651489,"Thiết kế mỏng v&agrave; tinh tế
Microsoft Surface&nbsp;Laptop&nbsp;Core i5 được thiết kế nổi bật với h&igrave;nh d&aacute;ng vu&ocirc;ng vức, mỏng nhẹ c&ugrave;ng c&aacute;c đường bo g&oacute;c tinh...",https://tiki.vn/microsoft-surface-laptop-core-i5-win10-s-13-5-inch-do-hang-nhap-khau-p814103.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/e2/a4/e4/f7d9b81c6e72db654812848c7bbf1dab.jpg,Laptop Avita Liber V14 NS14A8VNR571-CGB (Core i7-10510U/ 8GB DDR4 2400MHz/ 1TB SSD M.2 SATA/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,20.799.000 ₫,5%,0,9699877982895,"Thiết kế màu hồng thanh lịch, trang nhã
Laptop Avita Liber V14 NS14A8VNR571-CGB mang trên mình một sự trang nhã trong thiết kế với màu hồng thanh lịch, với trọng lượng 1.28kg và kích thước 318 x 218...",https://tiki.vn/laptop-avita-liber-v14-ns14a8vnr571-cgb-core-i7-10510u-8gb-ddr4-2400mhz-1tb-ssd-m-2-sata-14-fhd-ips-win10-hang-chinh-hang-p73808532.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/2c/da/d8/c4c6163280d631667f15bddfae71eee6.jpg,Laptop HP Pavilion 15-eg0009TU (2D9K6PA) ( i3-1115G4/4GB RAM/512GB SSD/15.6 FHD/Win10/Office/Vàng)_D - Hàng chính hãng,14.690.000 ₫,8%,0,3481237249023,"Laptop HP Pavilion 15-eg0009TU (2D9K6PA) ( i3-1115G4/4GB RAM/512GB SSD/15.6 FHD/Win10/Office/Vàng)









Thiết kế Laptop HP Pavilion 15-eg0009TU (2D9K6PA) gây bất ngờ với thiết kế mỏng và nhẹ, dù...",https://tiki.vn/laptop-hp-pavilion-15-eg0009tu-2d9k6pa-i3-1115g4-4gb-ram-512gb-ssd-15-6-fhd-win10-office-vang-_d-hang-chinh-hang-p76274723.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/9d/d4/69/7b7ae1952a7c8323186219c06d3381bf.jpg,Laptop LG Gram 2020 15Z90N-V.AR55A5 (Core i5-1035G7/ 8GB/ 512GB NVMe/ 15 FHD IPS/ Win10 Home Standard/ Silver) - Hàng Chính Hãng,30.990.000 ₫,16%,2,5809956080402," 


Thiết kế siêu nhẹ với kích thước màn hình lớn
Laptop LG Gram 2020 15Z90N-V.AR55A5 (Core i5-1035G7/ 8GB/ 512GB NVMe/ 15 FHD IPS/ Win10 Home Standard/ Silver) không chỉ sở hữu trọng lượng siêu nhẹ...",https://tiki.vn/laptop-lg-gram-2020-15z90n-v-ar55a5-core-i5-1035g7-8gb-512gb-nvme-15-fhd-ips-win10-home-standard-silver-hang-chinh-hang-p51428058.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/d5/92/9d/0e17ad2a2617ef8ebc7c5494f1d1a770.jpg,Laptop Acer Aspire 5 A514-54-51VT NX.A23SV.004 (Core i5-1135G7/ 8GB (4GBx2) DDR4 2666MHz/ 512GB SSD M.2 PCIE/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,16.229.000 ₫,7%,0,3786659120739,"Thiết kế cao cấp
Lớp vỏ Laptop Acer Aspire 5 A514-54-51VT NX.A23SV.004 được chế tạo từ chất liệu cao cấp với các họa tiết phây xước đem lại vẻ ngoài cực kỳ sang trọng từ cái nhìn đầu tiên. Phần viền...",https://tiki.vn/laptop-acer-aspire-5-a514-54-51vt-nx-a23sv-004-core-i5-1135g7-8gb-4gbx2-ddr4-2666mhz-512gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p73830105.html?src=ss-organic
